10.0 128.0
10.148 128.312
10.248 128.572
10.508 129.044
10.464 129.084
10.456 129.184
10.596 128.792
10.56 128.872
10.648 129.392
10.796 129.64
10.884 129.908
11.132 130.172
11.456 131.084
11.576 131.712
11.556 132.1
11.476 131.872
11.256 130.848
11.384 130.712
11.236 130.74
11.484 131.276
11.448 130.816
11.364 129.96
11.696 130.52
12.236 131.508
12.352 131.628
12.088 130.92
12.02 130.58
12.404 131.4
12.476 131.932
12.0 130.916
11.796 130.452
11.752 129.88
12.072 130.864
12.168 130.84
12.444 131.796
11.576 129.176
11.316 127.832
11.428 127.824
11.052 126.368
11.184 126.596
11.288 126.888
11.0 126.488
10.936 126.448
10.856 126.32
10.928 126.688
10.728 126.464
10.672 126.452
10.616 126.584
10.724 126.664
10.864 126.832
10.856 126.944
10.836 126.804
10.892 126.664
10.872 126.604
10.96 127.468
11.328 128.664
11.664 129.548
11.332 129.332
11.264 129.072
11.368 129.512
11.392 129.648
11.296 129.432
11.392 129.584
11.704 130.18
12.096 131.112
11.596 130.288
11.544 130.664
11.836 130.992
12.556 131.788
12.424 131.992
12.364 131.788
12.412 131.768
12.212 131.144
12.416 131.764
12.876 132.632
12.7 132.428
12.872 132.7
12.616 132.236
12.516 132.136
12.352 131.92
12.176 130.888
12.5 131.24
12.272 130.78
11.796 129.84
12.004 129.92
12.004 129.756
12.376 130.508
11.948 129.452
11.852 128.932
11.664 128.548
11.596 128.46
11.376 127.996
11.068 127.932
11.136 128.192
11.532 128.76
11.456 128.524
11.532 128.94
12.428 130.136
12.004 129.644
11.892 129.444
11.964 129.624
11.968 129.62
11.772 129.072
11.64 128.684
12.044 128.904
12.456 129.656
12.124 129.136
11.68 128.276
11.348 127.94
10.796 126.552
10.836 126.292
11.16 127.344
10.908 126.812
10.852 126.688
10.8 126.044
10.984 126.268
10.976 126.072
10.936 126.06
10.716 125.472
10.74 125.128
10.816 125.312
10.928 125.576
10.904 125.392
10.74 125.292
10.976 125.996
10.948 126.068
11.144 125.928
10.852 124.572
11.02 124.96
10.832 124.56
11.024 124.876
10.78 124.4
10.796 124.256
10.94 124.376
10.824 123.884
10.78 123.852
10.764 123.772
10.608 123.488
10.548 123.3
10.604 123.332
10.568 123.1
10.66 123.384
10.852 123.872
10.984 124.292
11.036 124.364
11.064 124.412
10.872 123.784
10.936 123.404
10.948 123.18
11.032 123.284
11.108 123.384
11.352 123.816
11.52 124.004
11.428 123.532
11.168 122.8
11.328 123.288
11.216 122.708
11.172 122.42
11.136 121.996
11.108 122.22
11.1 122.052
10.996 121.76
10.944 121.424
11.0 121.48
11.184 121.8
11.424 121.284
11.632 121.328
11.364 121.244
11.016 120.568
11.048 119.968
11.068 119.192
10.992 118.828
10.996 118.564
11.032 118.616
11.04 118.524
11.252 118.94
11.372 119.468
11.364 119.448
11.684 120.564
11.996 121.16
12.36 121.736
12.372 121.92
12.656 122.036
12.524 121.576
12.024 120.844
11.964 121.088
12.176 121.324
11.948 120.604
11.92 120.564
11.716 120.22
12.016 120.796
11.972 120.524
12.016 120.804
11.832 120.408
11.456 119.596
11.604 120.352
11.508 120.28
11.42 120.26
11.456 120.032
11.676 120.408
11.528 119.62
11.916 120.364
11.8 119.912
11.824 119.7
11.688 119.628
11.864 120.34
11.94 120.492
11.796 120.128
12.216 121.084
11.884 120.112
11.58 119.324
11.532 119.384
11.176 118.408
11.124 118.06
11.2 117.852
11.428 118.588
11.72 119.308
11.832 120.54
11.428 119.36
11.148 118.432
11.068 118.56
11.056 118.072
11.072 117.732
11.204 118.04
11.208 117.432
11.176 117.228
11.108 116.744
11.04 116.716
11.16 116.72
11.3 116.772
11.34 116.808
11.5 117.192
11.316 117.012
11.232 117.048
11.092 116.764
11.06 116.872
11.216 117.136
11.096 116.992
11.084 117.0
11.0 116.788
10.924 116.684
11.136 116.736
11.064 115.712
10.936 115.408
11.292 116.236
11.58 116.796
11.552 116.832
11.64 116.74
11.628 117.148
11.424 117.22
11.132 117.096
11.208 117.392
11.132 117.272
11.136 117.304
11.236 117.628
10.868 116.624
11.048 116.864
11.096 117.364
11.176 117.98
11.6 118.916
11.364 118.132
11.768 119.316
11.724 118.988
11.792 119.208
12.204 120.132
11.728 119.02
11.584 118.9
11.904 119.284
11.896 119.312
11.68 118.556
11.752 119.016
11.708 118.872
11.872 119.092
11.976 119.632
12.172 119.66
11.924 119.216
11.792 119.004
11.72 118.772
11.624 118.868
11.856 118.944
12.324 119.716
12.696 119.768
12.524 119.816
12.436 119.924
12.672 120.004
12.24 119.568
12.476 119.936
12.576 120.248
12.692 120.304
12.6 119.976
12.544 119.752
12.456 119.656
12.208 119.112
12.22 119.34
12.22 119.22
12.376 119.244
12.516 119.264
12.5 119.156
12.508 118.98
12.48 119.084
12.424 118.5
11.896 117.104
11.732 116.708
11.668 116.6
11.628 116.156
11.74 116.424
12.0 116.852
12.048 116.884
12.1 117.232
12.208 117.404
12.14 117.08
12.252 117.18
12.296 117.48
11.992 117.064
12.044 116.64
11.888 116.336
12.304 117.36
12.124 116.816
12.168 116.868
12.26 116.368
11.624 114.636
11.424 114.024
11.196 113.428
11.068 113.228
11.28 113.928
11.268 114.0
11.232 113.376
11.168 113.064
11.048 112.872
11.012 112.524
10.828 112.452
10.544 111.62
10.808 112.352
10.72 112.04
10.828 112.42
10.956 113.1
11.012 113.068
11.164 113.564
10.9 112.768
10.812 112.524
10.748 112.248
10.636 111.788
10.704 112.204
11.036 113.256
10.876 113.108
11.2 113.904
11.248 114.348
11.26 114.132
11.176 113.872
10.928 113.092
10.744 112.304
10.9 112.524
10.8 112.892
10.952 113.028
