10.0 128.0
10.232 128.528
10.304 128.604
10.432 128.628
10.448 128.8
10.428 128.868
10.436 129.236
10.508 129.032
10.432 129.128
10.504 129.512
10.68 129.776
10.868 129.868
11.076 130.012
11.052 130.136
11.088 130.084
11.496 130.928
11.532 130.972
11.34 130.44
11.124 129.768
11.0 130.152
10.8 129.772
10.82 129.864
10.736 129.38
10.592 128.92
10.752 129.16
11.088 129.54
10.92 129.008
11.16 129.656
11.18 129.54
11.092 129.528
11.536 130.52
11.532 130.564
11.72 130.896
11.668 130.356
12.244 131.88
12.2 132.04
11.668 130.744
11.704 130.856
11.816 131.484
11.868 131.056
11.652 130.612
11.06 129.784
11.02 129.64
11.056 129.64
11.18 129.908
11.344 130.4
11.564 130.792
11.624 131.092
11.928 131.568
11.788 131.196
11.82 131.48
11.956 132.012
11.372 131.076
11.008 130.604
11.256 131.012
11.516 131.56
11.656 131.924
11.444 131.66
11.672 132.64
11.688 132.74
11.764 133.128
11.968 133.868
11.704 132.96
11.796 132.896
11.728 132.56
11.848 132.84
11.916 133.012
12.04 133.32
12.14 134.088
12.028 133.7
12.34 134.296
12.012 133.484
12.18 134.104
12.196 134.408
12.316 134.696
12.624 135.44
12.468 134.732
12.188 134.424
12.936 136.136
12.832 135.64
12.604 134.796
12.888 134.988
12.612 134.02
12.72 134.212
12.796 134.636
12.604 134.324
12.908 134.804
12.744 134.396
12.752 134.464
12.648 134.144
12.852 134.508
12.676 134.244
12.492 133.924
13.052 134.808
13.132 134.696
13.524 135.956
13.064 134.96
13.232 135.392
13.804 136.116
13.784 135.896
13.548 135.2
13.796 135.38
13.544 135.324
13.212 135.052
13.236 135.028
13.388 135.008
13.66 135.596
13.54 135.344
14.056 136.068
13.84 135.964
14.024 136.204
14.44 136.988
14.852 137.684
15.232 138.212
15.748 138.92
15.972 139.492
15.4 138.244
15.244 138.244
15.38 138.428
15.516 137.968
15.556 138.048
15.528 137.672
16.32 138.824
16.36 138.932
16.656 139.192
16.768 139.228
16.464 138.528
16.668 139.048
16.28 138.604
16.012 137.54
15.892 137.372
16.472 138.432
16.26 138.484
15.984 137.236
15.824 136.272
15.544 136.248
15.348 135.184
15.22 133.868
15.172 134.404
16.1 136.372
17.152 138.176
16.232 136.216
15.996 136.644
16.612 136.548
16.576 136.436
15.896 135.148
15.812 134.332
16.124 135.32
16.02 134.9
15.808 133.956
15.932 134.82
16.28 135.9
16.1 135.308
16.2 135.732
16.28 135.836
16.216 135.412
16.14 135.588
16.216 136.24
16.84 137.148
16.884 137.348
17.176 137.668
17.396 137.328
18.344 138.556
17.556 138.396
17.876 138.268
17.728 138.564
17.632 138.464
17.344 138.236
17.84 138.42
18.3 138.824
18.508 139.236
18.728 139.096
18.836 139.304
19.168 140.148
19.368 141.204
19.632 141.728
19.728 141.488
20.036 141.928
19.432 140.944
19.164 140.012
19.38 140.72
19.2 139.788
19.824 140.772
20.076 141.344
20.896 142.636
22.168 144.232
22.824 145.608
22.364 144.436
23.0 145.584
23.868 147.848
25.532 150.9
25.5 150.86
26.412 152.816
26.348 153.312
26.608 153.812
26.508 153.508
26.16 152.472
26.584 153.288
26.656 153.472
26.304 152.66
26.212 151.532
26.344 151.528
26.772 151.988
26.144 150.296
25.912 148.684
25.964 148.732
25.484 146.656
25.364 145.776
25.056 144.584
25.424 145.62
25.636 147.092
25.988 147.764
26.084 147.368
25.912 147.412
26.22 147.068
25.82 146.7
25.872 147.616
25.832 147.528
25.604 146.692
25.368 145.284
25.432 145.668
26.064 146.94
25.928 145.068
25.492 144.104
25.56 144.196
25.924 144.568
26.728 146.532
26.376 145.404
26.42 145.888
25.26 143.38
25.344 143.928
25.352 144.252
25.648 144.236
26.036 145.108
26.024 145.46
26.208 146.524
27.12 148.588
26.632 146.96
26.924 147.132
26.88 147.38
26.844 147.152
26.604 146.164
27.052 146.752
26.844 146.0
26.8 145.656
26.816 145.388
26.756 145.036
26.736 144.664
26.26 143.356
25.62 141.304
25.376 140.86
25.072 140.652
25.16 141.46
25.092 141.5
24.388 140.572
25.784 142.552
25.496 141.74
25.656 142.16
25.416 141.552
25.788 142.96
25.164 141.528
24.66 139.904
24.828 140.376
24.792 140.684
23.412 138.744
24.22 140.6
24.32 141.148
24.852 142.096
25.728 143.256
23.676 138.424
25.572 142.232
24.58 140.252
24.792 140.628
23.8 138.992
23.712 138.904
23.412 138.124
22.672 136.844
22.356 136.056
22.556 136.284
23.036 137.32
21.912 135.688
21.436 134.844
21.036 134.408
20.428 134.764
20.42 135.612
20.624 136.388
20.632 136.072
20.864 136.864
21.028 137.316
21.384 137.876
21.344 137.608
21.4 137.528
21.792 138.288
21.996 138.588
22.164 138.724
22.144 138.828
22.092 138.692
21.928 138.252
22.384 139.288
22.304 139.156
22.576 140.04
22.336 139.336
22.204 138.932
22.544 139.532
22.62 139.736
22.724 139.976
23.136 140.456
23.304 140.716
23.416 140.976
23.292 140.824
23.328 140.724
23.124 139.948
23.328 140.356
23.384 140.708
23.384 140.716
23.636 140.952
24.068 141.66
24.036 141.48
24.0 141.16
24.224 140.76
24.292 140.752
24.684 141.092
24.604 140.832
24.204 139.708
24.396 139.692
24.608 140.032
24.6 139.956
24.536 139.844
24.796 140.136
25.076 140.248
25.176 140.408
24.832 139.872
25.152 140.228
25.152 139.408
24.988 138.352
25.316 138.772
25.424 138.96
25.228 138.096
25.128 138.04
24.692 137.508
24.296 136.896
23.648 135.964
23.768 137.508
23.924 138.668
23.892 138.944
23.86 138.448
24.0 138.652
23.824 138.408
23.712 138.096
23.5 137.052
23.856 137.628
23.788 138.152
23.84 138.516
23.812 138.104
23.864 138.236
23.896 138.244
24.176 138.74
24.58 138.98
24.912 140.12
25.02 140.216
25.176 140.892
25.1 141.236
24.684 140.056
25.024 140.9
24.828 139.936
24.86 139.5
25.288 140.216
25.244 140.292
25.208 140.132
24.776 139.568
25.236 140.644
25.372 140.832
25.372 141.088
25.12 140.104
24.964 139.712
24.8 139.256
24.884 139.364
24.924 139.552
24.936 139.844
25.028 139.896
24.508 138.932
24.68 139.012
24.344 138.428
24.696 139.448
24.56 139.308
24.028 138.216
24.272 138.308
24.04 137.992
24.036 138.18
24.192 138.68
24.212 138.92
24.0 138.268
24.296 138.56
24.42 138.592
24.656 139.104
24.9 139.344
24.84 139.124
25.064 139.852
25.036 139.976
25.184 140.156
25.124 139.944
24.872 139.48
24.648 139.464
24.852 139.32
24.78 139.548
24.472 138.82
24.328 138.568
24.568 139.368
24.152 138.616
23.972 138.256
23.672 137.504
23.668 137.512
22.996 136.4
22.432 135.132
22.812 135.38
22.964 135.276
22.88 135.46
22.68 135.296
22.804 135.436
22.668 135.016
22.696 135.292
23.116 135.908
23.508 136.048
24.2 136.82
24.98 137.78
24.936 137.584
24.96 138.196
25.272 139.368
25.416 140.008
25.448 139.968
25.628 140.436
25.92 140.74
25.884 140.828
26.028 141.228
25.716 140.632
25.396 140.36
26.156 140.756
26.508 141.28
26.696 141.248
26.324 141.156
26.696 141.744
26.78 142.028
26.832 142.148
26.224 141.012
26.396 141.776
26.216 141.516
26.74 141.952
26.452 141.54
26.74 142.052
26.848 141.836
26.312 141.328
26.516 141.528
27.08 142.22
27.048 141.968
27.1 142.06
28.324 143.252
28.236 142.892
28.772 143.48
28.648 143.628
28.008 143.096
29.16 144.4
29.296 144.472
28.884 143.836
28.08 142.9
