10.0 128.0
10.192 128.388
10.392 128.692
10.512 128.812
10.788 128.96
10.86 128.716
11.092 128.988
10.944 128.748
11.024 128.232
11.036 128.06
10.968 127.216
10.96 127.104
10.736 125.996
11.296 127.82
11.124 127.176
11.012 127.0
11.016 127.016
10.864 126.596
10.808 125.924
10.872 125.2
10.66 124.96
10.968 125.46
11.128 125.684
11.18 126.048
11.5 126.396
11.0 124.916
11.292 126.14
11.232 126.116
11.084 124.8
10.968 124.728
10.976 124.096
11.008 124.392
10.924 123.952
11.02 124.404
10.892 124.512
10.916 124.724
10.624 124.06
10.56 124.292
10.636 124.68
10.644 124.5
10.868 125.556
11.08 126.336
11.092 126.108
11.228 127.056
11.428 127.392
11.512 127.22
11.24 126.392
11.04 125.952
11.332 126.236
11.388 125.856
11.68 126.42
11.896 126.832
11.74 126.104
11.472 125.06
11.56 125.464
12.192 126.864
12.224 127.084
12.372 127.26
12.692 127.848
13.112 128.988
12.564 127.132
12.072 125.324
12.388 126.452
12.048 125.048
12.572 126.648
12.264 125.936
12.12 126.072
11.944 124.98
11.888 124.94
11.636 124.128
11.456 123.86
11.472 123.84
11.332 123.284
11.504 123.644
11.564 123.62
11.532 123.908
11.624 124.336
11.596 125.244
11.368 125.316
11.372 125.244
11.488 125.552
11.476 126.172
11.06 126.052
10.744 124.948
10.512 124.232
10.52 124.36
10.672 124.736
10.8 124.736
10.7 124.628
10.652 125.036
10.692 124.948
10.532 124.932
10.628 124.96
10.792 125.484
10.856 125.956
10.856 126.196
11.276 127.324
11.32 127.576
11.416 127.796
11.444 127.86
11.656 128.296
11.34 127.42
10.936 126.4
10.596 124.94
10.588 124.592
10.656 124.548
10.636 124.104
10.6 123.752
10.712 124.176
10.872 124.032
10.668 123.124
10.376 121.884
10.58 122.472
10.968 123.988
11.008 124.18
11.14 123.988
10.956 123.0
10.804 122.72
10.676 121.5
10.52 120.936
10.652 121.356
10.764 121.576
10.664 120.976
10.672 120.7
10.756 121.46
11.068 122.556
11.252 123.028
11.268 122.872
11.268 123.584
11.36 123.952
11.4 123.684
11.196 122.496
11.38 123.888
11.116 122.956
11.22 123.588
11.088 122.816
10.532 121.696
10.436 121.252
10.392 120.576
10.552 120.456
10.756 120.268
10.832 119.736
10.96 119.656
11.04 120.056
10.94 119.844
11.004 119.736
10.988 120.208
11.396 121.736
11.408 123.98
11.18 123.292
11.06 122.04
11.18 121.652
11.212 120.588
11.468 120.996
11.544 121.192
11.464 120.984
11.74 121.86
11.468 121.276
11.844 122.328
11.668 121.968
11.556 121.46
11.684 121.808
11.748 121.764
12.096 122.7
11.784 122.484
11.648 122.1
11.632 122.204
11.472 122.192
11.536 122.472
11.336 122.284
11.572 122.764
12.168 123.848
12.66 124.676
12.896 124.876
13.268 125.88
13.024 125.012
12.688 123.668
12.62 123.68
13.108 124.384
12.976 123.82
13.392 123.8
14.228 124.084
14.436 123.164
14.336 122.82
14.2 122.712
14.364 122.584
14.58 122.684
14.952 123.616
14.996 123.956
15.06 124.332
15.276 124.624
15.236 124.724
15.492 125.196
15.672 125.844
15.704 126.068
15.524 125.66
15.524 125.616
16.036 126.756
15.764 125.904
14.74 123.296
14.004 121.232
13.228 119.268
13.364 119.396
13.484 119.348
12.864 118.044
13.0 118.192
13.084 118.612
12.98 118.468
12.632 117.752
13.052 118.956
12.388 117.46
12.052 116.824
12.232 116.98
12.288 117.228
12.032 117.204
12.46 118.192
12.672 118.848
12.788 118.556
12.84 118.572
13.092 118.676
12.456 117.668
12.408 117.492
12.388 117.048
12.208 116.836
12.232 116.54
11.944 116.288
11.688 115.952
11.684 115.908
11.68 115.748
11.74 115.668
11.572 115.532
11.692 115.536
11.672 115.372
11.504 115.464
11.068 115.176
11.38 115.44
11.96 116.072
12.32 116.44
12.14 115.96
11.58 115.244
10.872 114.936
10.868 115.284
11.02 115.488
10.868 115.116
10.832 114.892
10.848 115.028
10.924 115.056
11.008 115.288
11.08 115.336
11.28 115.752
11.228 115.272
11.008 115.504
11.0 116.224
10.856 116.18
11.012 116.308
11.076 116.516
10.9 116.244
11.132 116.72
11.136 116.84
11.324 117.212
11.404 117.808
11.388 117.58
11.152 117.464
11.3 117.74
11.16 117.544
11.224 117.812
10.956 116.788
11.02 117.056
11.072 116.868
11.244 117.156
11.356 117.532
11.476 118.028
11.628 118.04
11.884 118.08
12.152 118.572
12.148 118.816
12.032 118.364
12.1 118.924
12.152 118.644
12.124 118.484
12.1 118.096
12.336 118.764
12.456 118.708
11.808 116.996
11.556 116.536
11.304 115.844
11.556 116.408
11.44 116.028
11.652 116.412
11.588 116.208
11.084 115.324
10.928 114.612
11.3 115.24
11.42 115.628
11.64 115.964
11.928 116.3
11.752 115.912
11.772 115.392
11.848 115.432
11.332 114.032
11.236 113.544
11.116 112.772
10.884 112.052
11.1 112.684
11.052 112.36
11.272 112.96
11.716 113.976
11.384 113.036
11.54 113.516
11.592 113.964
11.952 115.168
11.48 114.076
11.456 113.964
11.428 114.264
11.512 114.364
11.488 113.884
11.068 113.052
10.86 112.028
10.748 111.656
10.708 111.212
10.784 111.612
10.864 111.496
10.964 112.004
11.188 112.256
11.016 112.264
11.16 112.004
11.164 111.996
11.308 112.124
11.332 111.924
11.256 111.688
11.04 111.292
10.888 111.048
10.88 111.204
10.9 111.628
10.84 111.616
11.104 112.244
11.112 112.108
11.292 112.548
11.136 112.328
11.088 112.276
11.224 112.844
11.756 113.772
11.632 113.556
11.352 112.964
11.164 112.576
11.172 112.74
11.26 112.708
11.608 113.104
11.964 113.604
11.876 113.412
12.052 114.012
12.3 114.808
12.3 114.748
11.968 114.324
12.376 114.8
12.6 115.324
12.512 114.848
12.8 115.352
13.156 115.064
13.088 115.172
13.668 115.82
14.044 116.352
14.268 116.744
14.044 116.472
14.3 116.296
14.072 116.308
13.908 116.768
13.812 117.248
14.012 117.5
14.04 117.94
13.844 117.54
14.136 118.064
14.392 118.948
14.636 119.84
15.016 120.812
15.536 122.344
15.788 122.856
15.716 122.668
16.08 123.956
16.048 123.828
15.812 123.816
15.924 124.44
15.944 124.804
16.004 124.344
16.24 124.056
16.14 123.56
16.392 123.752
16.1 123.836
15.956 123.756
15.864 124.004
16.172 124.612
15.944 125.316
16.248 126.0
16.072 125.236
16.252 126.34
16.308 127.012
16.62 127.912
16.544 127.684
16.528 127.676
16.456 127.804
16.54 127.9
16.8 128.636
17.156 129.156
17.424 129.952
17.612 130.52
17.712 130.664
17.228 129.252
16.732 128.068
17.2 129.4
17.38 129.396
17.332 129.132
17.46 129.184
17.152 128.528
16.436 126.324
16.652 126.988
16.776 127.436
17.188 127.376
18.092 129.052
17.508 127.736
17.936 128.2
18.388 128.976
18.56 129.576
18.296 128.6
19.056 129.972
19.58 130.944
19.896 131.68
19.948 131.38
20.148 131.652
20.032 131.624
19.232 130.076
18.648 128.936
18.544 128.844
18.636 129.208
19.204 130.44
18.64 129.428
18.704 129.4
19.216 130.144
19.412 130.552
19.716 131.22
19.7 131.596
20.132 132.784
20.268 132.868
20.084 132.728
20.54 133.72
20.392 133.136
20.612 133.132
20.624 132.656
21.028 133.096
21.112 132.652
21.12 132.924
21.132 133.248
21.232 133.28
20.864 132.712
20.616 131.94
20.628 132.452
20.572 132.328
20.684 132.788
20.692 132.892
20.636 133.624
20.448 133.292
20.108 132.82
20.4 133.976
20.04 133.128
19.764 132.552
19.836 132.884
19.692 132.5
19.816 132.68
19.924 133.08
19.804 133.208
19.924 133.344
19.92 133.232
19.696 132.776
20.024 133.348
19.88 133.076
19.844 132.96
20.136 133.244
19.9 132.484
19.632 131.736
19.94 131.836
19.24 130.64
19.032 130.424
18.988 130.632
18.352 129.012
17.604 127.648
17.916 127.508
17.448 126.452
17.012 125.68
17.256 126.032
17.168 125.64
17.124 125.392
16.788 124.752
16.792 124.72
15.308 121.28
15.76 122.388
15.316 120.856
14.688 119.24
13.988 117.384
13.58 116.456
13.488 116.004
13.744 116.424
13.72 116.452
14.568 117.792
14.696 118.32
15.096 119.268
15.328 119.756
15.668 120.52
15.504 120.4
15.268 120.448
15.42 120.768
15.156 120.184
14.42 118.74
14.34 118.652
14.556 118.832
14.808 119.924
14.528 118.952
15.26 120.208
15.372 120.436
15.216 120.068
15.064 119.992
15.632 121.06
15.892 121.284
15.344 120.372
15.204 120.292
15.788 121.548
16.092 122.46
17.092 124.612
17.996 126.596
18.472 127.124
18.268 126.32
19.204 128.62
19.004 128.528
19.12 128.32
18.876 128.184
18.976 129.572
18.836 129.12
19.128 130.1
19.492 131.06
19.524 130.416
19.792 131.204
19.704 130.544
19.388 130.0
19.112 128.7
19.128 129.116
18.884 127.836
18.548 126.756
18.44 125.56
18.316 125.012
18.36 124.98
18.104 123.884
17.556 122.704
17.336 121.92
17.268 121.788
17.204 121.764
17.68 122.208
17.552 122.076
17.7 122.376
17.804 122.176
17.852 122.188
17.964 122.372
18.22 122.828
18.512 123.184
18.524 123.4
18.764 123.576
18.74 123.808
18.756 123.244
18.78 122.78
19.144 123.784
18.952 123.248
18.972 123.38
18.788 122.628
18.316 121.42
18.636 122.544
18.608 122.776
19.072 123.74
19.152 123.66
18.984 123.0
19.168 124.112
19.484 125.368
19.352 125.208
19.692 126.032
19.26 125.428
18.832 124.624
18.6 123.968
18.2 122.296
18.488 124.292
18.548 124.124
18.912 124.66
18.736 123.416
18.732 123.452
18.176 122.932
18.364 122.792
18.74 122.804
18.804 122.336
19.412 123.92
19.748 124.328
18.668 121.0
18.948 121.364
18.84 121.148
19.0 120.98
18.796 121.136
18.52 120.436
17.94 119.596
18.256 120.108
18.036 120.212
18.252 120.616
18.044 120.068
18.004 120.08
17.572 119.28
17.588 119.18
17.572 119.216
17.652 119.192
17.556 118.784
17.96 119.312
18.036 118.964
18.14 118.68
17.684 116.968
18.228 117.756
18.692 118.948
19.428 121.124
19.432 121.372
19.932 122.224
19.816 122.352
20.252 123.516
20.904 124.884
20.468 124.032
20.556 124.556
20.708 124.796
20.412 124.84
20.44 124.616
21.084 125.252
21.228 125.568
21.464 125.604
21.392 124.956
21.388 124.8
21.148 124.196
21.084 123.744
21.092 123.124
21.276 123.412
21.14 123.46
20.948 122.74
20.588 122.24
20.688 122.968
21.068 123.652
21.196 124.056
21.692 124.82
21.584 124.108
21.356 123.956
20.748 123.012
20.724 122.928
20.752 122.896
20.616 122.944
20.604 122.796
20.24 121.984
20.112 121.744
20.46 122.076
20.248 122.036
19.652 121.656
19.496 121.344
19.216 121.276
19.012 120.536
18.988 120.028
19.56 121.628
19.592 121.48
19.468 121.1
19.236 120.66
19.3 120.552
19.244 120.332
19.18 120.492
18.632 118.636
18.748 118.34
18.832 118.092
19.044 119.212
19.156 119.376
19.36 120.012
19.244 120.052
18.812 119.176
18.872 119.748
18.88 119.996
18.96 120.248
18.644 119.12
18.7 118.716
18.584 117.98
18.364 117.356
18.46 118.192
18.316 118.152
18.6 118.652
19.104 119.96
18.636 118.828
19.412 120.72
19.392 120.448
19.512 120.548
19.452 120.432
19.36 120.552
19.18 120.132
18.812 119.488
18.916 119.54
18.656 119.072
18.76 119.172
18.644 118.428
18.232 117.428
18.072 116.52
18.272 117.04
18.504 117.768
18.652 118.108
18.328 117.064
18.064 115.888
18.04 115.784
18.104 116.172
18.468 117.136
18.412 116.844
18.428 116.464
18.268 115.748
18.228 115.508
18.588 116.78
18.376 115.8
17.8 113.384
17.3 111.924
17.352 112.076
17.54 112.488
17.896 113.76
18.108 113.404
18.076 113.336
18.444 114.264
18.384 114.324
19.516 117.024
19.32 116.436
19.488 118.092
19.404 116.44
19.364 116.64
19.096 116.352
